Acc Z,Labels
-0.099571677,Walking
-0.153072545,Walking
-0.153550243,Walking
-0.146963921,Walking
0.03227286,Walking
0.048111814,Walking
0.065531891,Walking
0.033413897,Walking
-0.052559921,Walking
-0.130256476,Walking
-0.198898671,Walking
-0.330106201,Walking
-0.399285485,Walking
-0.393251532,Walking
-0.430256129,Walking
-0.483869063,Walking
-0.648519589,Walking
-0.675739861,Walking
-0.701288025,Walking
-0.539383089,Walking
-0.381697609,Walking
-0.28659673,Walking
-0.239525258,Walking
-0.231769213,Walking
-0.266344236,Walking
-0.287883269,Walking
-0.290064928,Walking
-0.267555146,Walking
-0.310416539,Walking
-0.286588564,Walking
-0.246530091,Walking
-0.261900114,Walking
-0.170443796,Walking
-0.160969575,Walking
-0.216239419,Walking
-0.239863727,Walking
-0.255117862,Walking
-0.178571248,Walking
-0.263456989,Walking
-0.22148126,Walking
-0.154152861,Walking
-0.200378904,Walking
-0.212016501,Walking
-0.213279573,Walking
-0.146966282,Walking
-0.080864671,Walking
-0.170530413,Walking
-0.112682994,Walking
-0.083392934,Walking
-0.100281168,Walking
-0.025560992,Walking
-0.03096425,Walking
-0.081131632,Walking
-0.121815998,Walking
-0.140858368,Walking
-0.048200678,Walking
-0.098166929,Walking
-0.134993713,Walking
-0.209128975,Walking
-0.134285189,Walking
-0.17651143,Walking
-0.171559205,Walking
-0.132780953,Walking
-0.028824202,Walking
0.039330514,Walking
-0.011150463,Walking
-0.06220942,Walking
-0.0826999,Walking
-0.160053111,Walking
-0.088452157,Walking
-0.111338529,Walking
-0.182013587,Walking
-0.303067511,Walking
-0.511577705,Walking
-0.601353594,Walking
-0.530983296,Walking
-0.375669875,Walking
-0.260625642,Walking
-0.254028191,Walking
-0.274570136,Walking
-0.309244456,Walking
-0.392740708,Walking
-0.266425663,Walking
-0.218574598,Walking
-0.246425058,Walking
-0.214448805,Walking
-0.221250097,Walking
-0.181922012,Walking
-0.166714505,Walking
-0.218290096,Walking
-0.209160106,Walking
-0.163873158,Walking
-0.205171718,Walking
-0.177897003,Walking
-0.122392895,Walking
-0.140989377,Walking
-0.175663396,Walking
-0.130719229,Walking
-0.140963169,Walking
-0.135220805,Walking
-0.141134018,Walking
-0.147264178,Walking
-0.172733959,Walking
-0.140017631,Walking
-0.181385094,Walking
-0.160609642,Walking
-0.171489565,Walking
-0.112633289,Walking
-0.04561716,Walking
-0.06451187,Walking
-0.094425028,Walking
-0.112126556,Walking
-0.189368847,Walking
-0.117940397,Walking
-0.113871802,Walking
-0.016806448,Walking
-0.024071749,Walking
-0.060397062,Walking
-0.105521002,Walking
-0.099246805,Walking
-0.164164089,Walking
-0.176245768,Walking
-0.17785996,Walking
-0.184536861,Walking
-0.25844069,Walking
-0.402301763,Walking
-0.480840607,Walking
-0.395282015,Walking
-0.389580645,Walking
-0.323763503,Walking
-0.307060061,Walking
-0.248845152,Walking
-0.383885513,Walking
-0.379317791,Walking
-0.397438633,Walking
-0.267892721,Walking
-0.321536587,Walking
-0.291200738,Walking
-0.243261435,Walking
-0.198261671,Walking
-0.199146767,Walking
-0.235110856,Walking
-0.250448808,Walking
-0.182882195,Walking
-0.096475505,Walking
-0.130613281,Walking
-0.100737226,Walking
-0.181016353,Walking
-0.186276458,Walking
-0.152278001,Walking
-0.0720636,Walking
-0.086808652,Walking
-0.082584536,Walking
-0.037610584,Walking
-0.006869368,Walking
-0.051009827,Walking
-0.089340656,Walking
-0.05173205,Walking
-0.096914598,Walking
-0.019178745,Walking
-0.022535496,Walking
-0.049166813,Walking
-0.031761916,Walking
-0.026035292,Walking
0.010523976,Walking
-0.060901827,Walking
-0.005668331,Walking
-0.034859944,Walking
0.005709912,Walking
-0.025883752,Walking
-0.00194946,Walking
-0.041474808,Walking
-0.033325224,Walking
0.020764517,Walking
0.050702567,Walking
0.068551535,Walking
0.020412015,Walking
-0.002272552,Walking
-0.000679031,Walking
-0.056233983,Walking
-0.063767502,Walking
-0.077280471,Walking
-0.063916267,Walking
-0.029275615,Walking
-0.133511581,Walking
-0.172211464,Walking
-0.233457376,Walking
-0.269873013,Walking
-0.179195538,Walking
-0.155777752,Walking
-0.229041547,Walking
-0.140360557,Walking
-0.120961631,Walking
-0.101600919,Walking
-0.141763963,Walking
-0.170596755,Walking
-0.197173785,Walking
-0.110766135,Walking
0.015937705,Walking
-0.050238918,Walking
0.036187315,Walking
0.001300922,Walking
-0.030697955,Walking
-0.121495093,Walking
-0.059748303,Walking
-0.105856702,Walking
-0.000266963,Walking
-0.089222721,Walking
-0.106899805,Walking
-0.086972725,Walking
-0.060742294,Walking
-0.079835278,Walking
-0.102953704,Walking
-0.133440414,Walking
-0.182532125,Walking
-0.111036799,Walking
-0.174566519,Walking
-0.266768507,Walking
-0.292225675,Walking
-0.267184145,Walking
-0.269505279,Walking
-0.261387855,Walking
-0.187786276,Walking
-0.210452073,Walking
-0.207712888,Walking
-0.133238344,Walking
-0.228850408,Walking
-0.271742338,Walking
-0.267032599,Walking
-0.222502924,Walking
-0.259132908,Walking
-0.254900586,Walking
-0.23770681,Walking
-0.192500538,Walking
-0.246602996,Walking
-0.207929655,Postural Transition
-0.220227193,Postural Transition
-0.270282072,Postural Transition
-0.266332565,Postural Transition
-0.218492335,Postural Transition
-0.290258035,Postural Transition
-0.326798952,Postural Transition
-0.338120138,Postural Transition
-0.31214471,Postural Transition
-0.3034036,Postural Transition
-0.384077454,Postural Transition
-0.373957215,Postural Transition
-0.336370242,Postural Transition
-0.3360224,Postural Transition
-0.362293164,Postural Transition
-0.320757463,Postural Transition
-0.306108261,Postural Transition
-0.354784848,Postural Transition
-0.34451853,Postural Transition
-0.28957921,Postural Transition
-0.207704664,Postural Transition
-0.264518705,Postural Transition
-0.156617081,Postural Transition
-0.215282532,Postural Transition
-0.226954542,Postural Transition
-0.210642639,Postural Transition
-0.26817754,Postural Transition
-0.216828555,Postural Transition
-0.200987557,Postural Transition
-0.206905323,Postural Transition
-0.263191137,Postural Transition
-0.220909783,Postural Transition
-0.151920828,Postural Transition
-0.193124794,Postural Transition
-0.180814207,Postural Transition
-0.183303977,Postural Transition
-0.211833848,Postural Transition
-0.131649324,Postural Transition
-0.175532802,Postural Transition
-0.242487433,Postural Transition
-0.290439844,Postural Transition
-0.352580767,Postural Transition
-0.283721221,Postural Transition
-0.280832357,Postural Transition
-0.259980441,Postural Transition
-0.259506613,Postural Transition
-0.270951324,Postural Transition
-0.324338462,Postural Transition
-0.360781521,Postural Transition
-0.370022724,Postural Transition
-0.34512152,Postural Transition
-0.320104626,Postural Transition
-0.277595537,Postural Transition
-0.258365023,Postural Transition
-0.288925001,Postural Transition
-0.267902929,Postural Transition
-0.370446925,Postural Transition
-0.429887884,Postural Transition
-0.395738541,Postural Transition
-0.38898041,Postural Transition
-0.454495578,Postural Transition
-0.368473044,Postural Transition
-0.488254456,Postural Transition
-0.470900997,Postural Transition
-0.489284546,Postural Transition
-0.484245363,Postural Transition
-0.418340319,Postural Transition
-0.415921322,Postural Transition
-0.402085518,Postural Transition
-0.410437988,Postural Transition
-0.46557702,Postural Transition
-0.451523132,Postural Transition
-0.531127139,Postural Transition
-0.614006133,Postural Transition
-0.604132273,Postural Transition
-0.529101697,Postural Transition
-0.524954854,Postural Transition
-0.561111426,Postural Transition
-0.533279225,Postural Transition
-0.516440304,Postural Transition
-0.495618426,Postural Transition
-0.532793108,Postural Transition
-0.541826195,Postural Transition
-0.560098906,Postural Transition
-0.442305647,Postural Transition
-0.539649769,Postural Transition
-0.540028218,Postural Transition
-0.590392037,Postural Transition
-0.582314707,Postural Transition
-0.511310125,Postural Transition
-0.508273915,Postural Transition
-0.540042961,Postural Transition
-0.621719614,Postural Transition
-0.538941922,Postural Transition
-0.589780709,Postural Transition
-0.617114627,Postural Transition
-0.567772735,Postural Transition
-0.666546162,Postural Transition
-0.631237752,Postural Transition
-0.651983835,Postural Transition
-0.667764608,Postural Transition
-0.660203681,Postural Transition
-0.657638669,Postural Transition
-0.730717039,Postural Transition
-0.638139337,Postural Transition
-0.601986009,Postural Transition
-0.570262259,Postural Transition
-0.570709152,Postural Transition
-0.564311659,Postural Transition
-0.560368442,Postural Transition
-0.576615769,Postural Transition
-0.667457197,Postural Transition
-0.588877513,Postural Transition
-0.534883088,Postural Transition
-0.580848477,Postural Transition
-0.527998285,Postural Transition
-0.591784618,Postural Transition
-0.583433434,Postural Transition
-0.576686345,Postural Transition
-0.555716574,Postural Transition
-0.591902415,Postural Transition
-0.583722939,Postural Transition
-0.522089143,Postural Transition
-0.456704766,Postural Transition
-0.439191303,Postural Transition
-0.402975799,Postural Transition
-0.404426746,Postural Transition
-0.495249379,Postural Transition
-0.370339371,Postural Transition
-0.347516245,Postural Transition
-0.370434197,Postural Transition
-0.355511145,Postural Transition
-0.355938158,Postural Transition
-0.344931125,Postural Transition
-0.313688503,Postural Transition
-0.269169884,Postural Transition
-0.286512935,Postural Transition
-0.273493146,Postural Transition
-0.31492322,Postural Transition
-0.233182249,Postural Transition
-0.208723972,Postural Transition
-0.206443646,Postural Transition
-0.184191787,Postural Transition
-0.205861125,Postural Transition
-0.214705796,Postural Transition
-0.185689397,Postural Transition
-0.036148668,Postural Transition
0.05721096,Postural Transition
-0.083653993,Postural Transition
-0.048475202,Postural Transition
0.005143635,Postural Transition
-0.042894175,Postural Transition
-0.025524478,Postural Transition
0.027741157,Postural Transition
-0.027184169,Postural Transition
-0.025633658,Postural Transition
-0.029039995,Postural Transition
-0.070786204,Postural Transition
0.127163555,Postural Transition
0.016583552,Postural Transition
0.03257599,Postural Transition
-0.008056394,Postural Transition
-0.011632357,Postural Transition
-0.04629857,Postural Transition
-0.054104817,Postural Transition
-0.04839694,Postural Transition
0.012618585,Postural Transition
0.032227902,Postural Transition
0.050426465,Postural Transition
-0.009161769,Postural Transition
0.020492535,Postural Transition
0.048249003,Postural Transition
0.066992146,Postural Transition
0.06154454,Postural Transition
0.070257672,Postural Transition
0.023503183,Postural Transition
0.084391687,Postural Transition
0.08706431,Postural Transition
0.027529687,Postural Transition
0.029817922,Postural Transition
0.041658283,Postural Transition
0.00865526,Postural Transition
-0.003766368,Postural Transition
0.053186755,Postural Transition
0.070190474,Postural Transition
0.042113214,Postural Transition
0.068716289,Postural Transition
0.101993494,Postural Transition
0.012393361,Postural Transition
-0.001821491,Postural Transition
0.022155095,Postural Transition
0.019169729,Postural Transition
0.02909264,Postural Transition
0.006874339,Postural Transition
0.009783769,Postural Transition
0.009673665,Postural Transition
-0.00224381,Postural Transition
-0.047088582,Postural Transition
-0.010906851,Postural Transition
-0.013196098,Postural Transition
-0.005600457,Sitting
0.014400845,Sitting
0.019789326,Sitting
0.057061215,Sitting
-0.012789674,Sitting
-0.025262802,Sitting
-0.035484772,Sitting
0.007696428,Sitting
-0.033512605,Sitting
0.044659243,Sitting
0.014147778,Sitting
0.051978244,Sitting
-0.026167592,Sitting
0.008829572,Sitting
0.071301383,Sitting
0.004590846,Sitting
0.097391815,Sitting
0.076127769,Sitting
0.017026969,Sitting
0.004646925,Sitting
0.105755315,Sitting
0.085391596,Sitting
0.03740236,Sitting
0.031865269,Sitting
0.073750466,Sitting
0.059364158,Sitting
0.061659103,Sitting
0.091759086,Sitting
0.166744987,Sitting
0.034408734,Sitting
0.070502931,Sitting
0.046230883,Sitting
0.09390201,Sitting
0.087368209,Sitting
0.049611927,Sitting
0.084263344,Sitting
0.048017813,Sitting
0.037075305,Sitting
0.076987522,Sitting
0.128904884,Sitting
0.103671325,Sitting
0.057116792,Sitting
0.079708005,Sitting
0.103711371,Sitting
0.11622882,Sitting
0.038432492,Sitting
0.060307293,Sitting
0.052518696,Sitting
0.075294534,Sitting
0.126138993,Sitting
0.074860743,Sitting
0.099646928,Sitting
0.131026809,Sitting
0.091718307,Sitting
0.072274818,Sitting
0.081753603,Sitting
0.113790895,Sitting
0.063256948,Sitting
0.106734146,Sitting
0.125548023,Sitting
0.109795721,Sitting
0.11037343,Sitting
0.157710376,Sitting
0.085915836,Sitting
0.133769975,Sitting
0.109561236,Sitting
0.09464647,Sitting
0.128396417,Sitting
0.090829805,Sitting
0.073179655,Sitting
0.123918387,Sitting
0.125249713,Sitting
0.094873448,Sitting
0.123719874,Sitting
0.117894683,Sitting
0.106889457,Sitting
0.04898513,Sitting
0.070073575,Sitting
0.074320348,Sitting
0.091085746,Sitting
0.115094916,Sitting
-0.002796119,Sitting
0.09938875,Sitting
0.095873665,Sitting
0.09514254,Sitting
0.035187206,Sitting
0.0540214,Sitting
0.132923484,Sitting
0.091911638,Sitting
0.071565247,Sitting
0.074487168,Sitting
0.103058304,Sitting
0.082044329,Sitting
0.115898324,Sitting
0.063728182,Sitting
0.104506582,Sitting
0.052686994,Sitting
0.048139546,Sitting
0.045038522,Sitting
0.090587267,Sitting
0.075178349,Sitting
0.108597816,Sitting
0.049323724,Sitting
0.110035898,Sitting
0.080659086,Sitting
0.04194881,Sitting
0.072099492,Sitting
0.093441073,Sitting
0.086495083,Sitting
0.075755183,Sitting
0.110295688,Sitting
0.118388555,Sitting
0.059201417,Sitting
0.078172336,Sitting
0.081783037,Sitting
0.138172843,Sitting
0.055727507,Sitting
0.081725442,Sitting
0.041774812,Sitting
0.128983109,Sitting
0.066894494,Sitting
0.065419301,Sitting
0.12388698,Sitting
0.132163668,Sitting
0.066068645,Sitting
0.159534392,Sitting
0.076812361,Sitting
0.078647113,Sitting
0.100824815,Sitting
0.072993556,Sitting
0.097479605,Sitting
0.148990425,Sitting
0.11842282,Sitting
0.087806878,Sitting
0.037315824,Sitting
0.080667414,Sitting
0.091882596,Sitting
0.097436942,Sitting
0.064314432,Sitting
0.092418961,Sitting
0.109248218,Sitting
0.068072133,Sitting
0.139315848,Sitting
0.093903571,Sitting
0.075633829,Sitting
0.070743033,Sitting
0.154333555,Sitting
0.16982188,Sitting
0.11206751,Sitting
0.064177217,Sitting
0.080959665,Sitting
0.119294146,Sitting
0.172999874,Sitting
0.105919433,Sitting
0.094164469,Sitting
0.076552974,Sitting
0.071084816,Sitting
0.033686207,Sitting
0.018392367,Sitting
0.044109444,Sitting
0.071806493,Sitting
0.076885024,Sitting
0.096402182,Sitting
0.075696538,Sitting
0.107300127,Sitting
0.098752095,Sitting
0.054156298,Sitting
0.04069525,Sitting
0.1246589,Sitting
0.048511037,Sitting
0.116589786,Sitting
0.117190209,Sitting
0.126813905,Sitting
0.033319137,Sitting
0.124751177,Sitting
0.08112444,Sitting
0.152490145,Sitting
0.071970126,Sitting
0.126689112,Sitting
0.06838728,Sitting
0.077751565,Sitting
0.088167258,Sitting
0.083112214,Sitting
0.090929525,Sitting
0.131923871,Sitting
0.030052787,Sitting
0.063679056,Sitting
0.160231573,Sitting
0.116710545,Sitting
0.13509272,Sitting
0.099352785,Sitting
0.115238563,Sitting
0.097322031,Sitting
0.097890326,Sitting
0.062813333,Sitting
0.047783779,Sitting
0.048965044,Sitting
0.153352875,Sitting
0.103171071,Sitting
0.078664718,Sitting
0.128961178,Sitting
0.087061449,Sitting
0.131985032,Sitting
0.062020818,Sitting
0.126002788,Sitting
0.070125633,Sitting
0.099387672,Sitting
0.052703597,Sitting
0.113972866,Sitting
0.059488205,Sitting
0.032521766,Sitting
0.063149879,Sitting
0.090299187,Sitting
0.026963689,Sitting
0.094830386,Sitting
0.139733596,Sitting
0.08242874,Sitting
0.039767557,Sitting
0.100333903,Sitting
0.086959231,Sitting
0.105633662,Sitting
0.094208298,Sitting
0.032141606,Sitting
0.109394007,Sitting
-0.000532834,Sitting
0.114899538,Sitting
0.062224532,Sitting
0.047785846,Sitting
0.063082517,Sitting
0.072524011,Sitting
0.075136143,Sitting
0.050281971,Sitting
0.076591518,Sitting
0.081973971,Sitting
0.086292555,Sitting
0.029069079,Sitting
0.01012322,Sitting
0.035295081,Sitting
0.027215106,Sitting
0.110781173,Sitting
0.063966697,Sitting
0.102497304,Sitting
0.058581535,Sitting
0.104826099,Sitting
0.132710584,Sitting
0.031516729,Sitting
0.119976623,Sitting
0.06442397,Sitting
0.10288601,Sitting
0.07788642,Sitting
0.078792045,Sitting
0.066272439,Sitting
0.068422182,Sitting
0.059587194,Sitting
0.052463161,Sitting
0.067884073,Sitting
0.06818462,Sitting
0.132311647,Sitting
0.095419679,Sitting
0.13527063,Sitting
0.061829071,Sitting
0.071347352,Sitting
0.107050624,Sitting
0.079559342,Sitting
0.062342224,Sitting
0.059425183,Sitting
0.087102256,Sitting
0.056960627,Sitting
0.112828666,Sitting
0.119666234,Sitting
0.124990758,Sitting
0.154246484,Sitting
0.129572095,Sitting
0.075655673,Sitting
0.095463566,Sitting
0.105565122,Sitting
0.106021315,Sitting
0.10017597,Sitting
0.138996046,Sitting
0.104160563,Sitting
0.086259427,Sitting
0.079281931,Sitting
0.059620473,Sitting
0.154112585,Sitting
0.002091764,Sitting
0.115841591,Sitting
0.038201895,Sitting
0.129336247,Sitting
0.086241865,Sitting
0.150910021,Sitting
0.084704609,Sitting
0.043576978,Sitting
0.083978444,Sitting
0.063055183,Sitting
0.128431586,Sitting
0.085193413,Sitting
0.105930097,Sitting
0.080176197,Sitting
0.063803555,Sitting
0.030891155,Sitting
0.086807629,Sitting
0.038574314,Sitting
0.091346417,Sitting
0.047084206,Sitting
0.077380572,Sitting
0.096374314,Sitting
0.046166629,Sitting
0.088818811,Sitting
0.074947779,Sitting
0.133514344,Sitting
0.07394764,Sitting
